STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SEX,Sex,AGE,Age,ATTAINMENT_LEV,Educational attainment level,EDUCATION_FIELD,Field of education,MEASURE,Measure,INCOME,Income,BIRTH_PLACE,Place of birth,MIGRATION_AGE,Age at migration,EDU_STATUS,Education status,LABOUR_FORCE_STATUS,Labour force status,DURATION_UNEMP,Unemployment duration,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,WORK_TIME_ARNGMNT,Work time arrangement,QUESTIONNAIRE,Questionnaire name,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,TUR,Türkiye,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2012,,32.714008,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,TUR,Türkiye,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2013,,33.488598,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1997,,69.112862,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1998,,69.591118,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1999,,70.718498,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2000,,71.305244,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2001,,71.697952,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2002,,71.887169,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2003,,72.322197,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2004,,72.544426,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2005,,72.996223,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2006,,72.823212,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2007,,73.59832,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2008,,69.208321,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2009,,69.055405,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2010,,68.798767,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2011,,68.865707,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2012,,69.893227,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,GBR,United Kingdom,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2013,,70.672249,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1981,,57.464268,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1982,,57.090795,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1983,,57.09168,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1984,,59.524179,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1985,,60.916824,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1986,,61.515609,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1987,,62.920122,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1988,,64.457386,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1989,,65.652129,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1990,,66.204719,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,USA,United States,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,1991,,65.635205,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2007,,60.392643,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2008,,61.273705,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2009,,61.21899,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2011,,55.495449,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2012,,60.240749,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2013,,60.240967,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2014,,61.648724,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,BRA,Brazil,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2015,,59.182999,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2004,,49.209824,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2005,,48.958656,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2006,,48.569691,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2007,,52.473267,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2008,,54.335155,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2009,,55.101173,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,IDN,Indonesia,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2010,,56.020306,,B,Time series break,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_EMP(1.0),"Employment rates of adults, by educational attainment, age group and gender",I,ROU,Romania,F,Female,Y25T64,From 25 to 64 years,_T,Total,_T,Total,EMPLOYMENT,Employment rate,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2015,,59.648392,,B,Time series break,,,0,Units,1,One
